seller_id,max_price,min_price,average_product_price,most_common_cat,number_of_product_categories,average_products_per_month,num_products_stock,state,zip_code_prefix_2_digits,average_sales_per_month,average_sales_per_month_log
0015a82c2db000af6aaaf3ae2ecb0532,895.0,895.0,895.0,appliances,1,3.0,1,SP,09,2685.0,7.895436006942965
f12d3c2a14729ae461b920c11fe20fdc,65.0,19.5,33.13181818181818,home_decor,2,3.0,4,SP,09,91.11250000000001,4.512095006708331
001cca7ae9ae17fb1caed9dfb1094831,199.0,69.9,104.93736401673647,garden_tools,2,14.0,11,ES,29,1393.335000000001,7.2394554330222265
002100f778ceb8431b7a1020ff7ab48f,129.9,9.9,22.400000000000002,home_decor,1,7.0,24,SP,14,156.8,5.054971107916307
167fd940acebc789debd6eb418c46e38,299.98,27.9,215.51600000000002,auto,1,1.0,3,SP,14,153.94000000000003,5.036562916106171
ae45ad30c2d2e5913094769690a239d2,125.9,125.9,125.9,sports_leisure,1,2.0,1,SP,14,251.8,5.528635121610247
004c9cd9d87a3c30c522c48c4fc07416,259.99,47.9,113.26654320987657,bed_bath_table,1,11.0,77,SP,14,1146.8237500000002,7.044751443595956
0176f73cc1195f367f7b32db1e5b3aa8,229.9,54.9,121.36153846153847,bed_bath_table,1,4.0,18,SP,14,473.31000000000006,6.159750564937473
02b72cdeb9cfcc429f1af6f4e3f3b737,135.5,129.0,130.6625,baby,1,4.0,3,SP,14,522.65,6.258912023978716
0336182e1b3e92f029d5354832045fdf,14.9,14.9,14.9,home_decor,1,2.0,2,SP,14,29.8,3.3945083935113587
07de60b03d150fb3ea09eab5da5e4c8b,89.9,71.9,79.89999999999999,bed_bath_table,1,2.0,4,SP,14,102.72857142857141,4.632090281053135
0f519b0d2e5eb2227c93dd25038bfc01,79.9,79.9,79.9,home_decor,1,1.0,1,SP,14,79.9,4.380775852772229
154bdf805377afea75a3bd158e9eab10,89.9,89.9,89.9,baby,1,1.0,1,SP,14,89.9,4.498697941477575
1835b56ce799e6a4dc4eddc053f04066,720.0,21.99,59.91180357142907,bed_bath_table,2,47.0,147,SP,14,2795.88416666669,7.93590367426473
1900267e848ceeba8fa32d80c1a5f5a8,218.0,6.99,47.36990583804163,bed_bath_table,3,34.0,127,SP,14,1572.0887500000067,7.360160428138537
1dc2de47ee26a0a5b12dc14fd6dc0dea,106.9,55.9,61.86296296296299,bed_bath_table,1,4.0,11,SP,14,238.6142857142858,5.474848380940589
1dfe5347016252a7884b694d4f10f5c4,74.8,60.0,61.26538461538461,bed_bath_table,1,5.0,14,SP,14,265.4833333333333,5.581552064072538
26e2c91ef821e1ff8985f408788fe35b,256.2,45.8,117.81428571428572,bed_bath_table,1,3.0,10,SP,14,274.90000000000003,5.6164073951712
2d50d6282f8aa2257819a77bfaa0efe0,295.0,29.9,74.52177777777777,bed_bath_table,3,4.0,15,SP,14,279.45666666666665,5.632847241815713
391fc6631aebcf3004804e51b40bcf1e,772.2,24.75,64.57690095846651,home_decor,2,28.0,130,SP,14,1757.6147826086972,7.4717129317136255
3b15288545f8928d3e65a8f949a28291,279.99,39.99,115.98193548387079,bed_bath_table,3,7.0,46,SP,14,798.9866666666653,6.68334425810096
3b872fd4747f01cc56206f2934198618,169.99,59.99,100.99037037037036,bed_bath_table,1,3.0,13,SP,14,302.9711111111111,5.713637458096329
3d3ccf2b2f8134b10dce9dd446f0e075,432.3,82.8,202.86666666666665,bed_bath_table,1,2.0,3,SP,14,304.29999999999995,5.718014056902925
422be4cc81a457fdb46f47edeb968ae5,239.9,239.9,239.9,home_decor,1,1.0,1,SP,14,239.9,5.480222169845649
4a3ca9315b744ce9f8e9374361493884,884.0,12.9,101.08296111664747,bed_bath_table,6,101.0,399,SP,14,10138.62099999974,9.22410727184162
4b0fdb526525f9890eb145bf1534640e,219.9,49.9,120.95000000000005,bed_bath_table,2,4.0,10,SP,14,403.1666666666668,5.999350041381972
4c8b8048e33af2bf94f2eb547746a916,201.4,14.82,81.84565217391308,bed_bath_table,5,2.0,19,SP,14,144.80384615384622,4.9753800414348115
53d00c40e32aeb924a84ce72b1af869d,369.0,83.79,127.40294117647058,bed_bath_table,1,3.0,9,SP,14,270.73125,5.601126631405502
5b0cc932433fa5184b5b94bfe6bcc256,99.0,35.0,84.57647058823531,furniture,1,9.0,4,SP,14,718.9000000000001,6.577722265989826
602044f2c16190c2c6e45eb35c2e21cb,99.99,20.0,65.31883333333327,bed_bath_table,1,6.0,27,SP,14,356.2845454545451,5.8757296965785715
62de60d81c55c29d76a6bce418b31cef,103.0,103.0,103.0,auto,1,1.0,1,SP,14,103.0,4.634728988229636
640e21a7d01df7614a3b4923e990d40c,119.0,26.4,55.466277372262844,bed_bath_table,1,23.0,12,SP,14,1266.4800000000016,7.143996677765523
723cd880edaacdb998898b67c8f9da30,330.0,79.0,178.04416666666668,bed_bath_table,2,3.0,8,SP,14,427.30600000000004,6.0575003842083115
747c1cdcd1737dcfbd1547f6eb6f2cf3,105.1,88.0,96.55,bed_bath_table,1,1.0,2,SP,14,38.62,3.653770277000368
7ad32824caee82087b3e2e5f33b1bf32,451.0,37.0,122.31032608695651,bed_bath_table,1,23.0,75,SP,14,2813.1375,7.942055687494334
7d7d2b7a51328016102d4528c411d630,262.0,49.9,131.25714285714284,housewares,2,2.0,5,SP,14,183.76,5.213630558380843
8160255418d5aaa7dbdc9f4c64ebda44,289.9,39.9,108.98016129032342,bed_bath_table,4,40.0,57,SP,14,4299.7627272727605,8.366315120455189
951e8cef368f09bb3f3d03c00ca4702c,129.99,29.99,57.637887323943545,bed_bath_table,2,15.0,49,SP,14,818.4579999999984,6.70742208211648
9d213f303afae4983637247556438ede,15.9,15.9,15.9,bed_bath_table,1,3.0,2,SP,14,47.7,3.8649313978942956
a3e9a2c700480d9bb01fba070ba80a0e,259.0,30.0,93.30945945945946,bed_bath_table,2,10.0,72,SP,14,863.1125,6.760545041799455
b2479f944e1b90cf8a5de1bbfde284d6,89.99,10.99,36.83075187969913,bed_bath_table,3,17.0,38,SP,14,612.311249999998,6.417240731661517
b39d7fe263ef469605dbb32608aee0af,194.9,49.0,105.98163265306121,bed_bath_table,1,5.0,19,SP,14,432.75833333333327,6.070179450562611
b8a0adc91af209270c2c725168eb00fd,64.9,32.9,46.9,bed_bath_table,1,2.0,6,SP,14,93.8,4.541164856012179
bcc9dd23e2a8bd8267cf92b19304a1b9,72.9,72.9,72.9,bed_bath_table,1,2.0,1,SP,14,145.8,4.982235819574558
cca3071e3e9bb7d12640c9fbe2301306,349.9,7.9,77.3644575471704,home_decor,5,37.0,322,SP,14,2852.3939130435,7.955913890174695
d1c281d3ae149232351cd8c8cc885f0d,513.99,17.99,110.65666666666726,bed_bath_table,2,14.0,115,SP,14,1450.1847368421131,7.279446232018027
d20b021d3efdf267a402c402a48ea64b,138.0,10.9,39.05820754716976,home_decor,3,6.0,44,SP,14,230.00944444444414,5.438120370882072
d2374cbcbb3ca4ab1086534108cc3ab7,189.9,11.9,34.037427701674495,bed_bath_table,4,35.0,111,SP,14,1176.978421052639,7.070705773237187
d673a59aac7a70d8b01e6902bf090a11,299.99,27.9,46.31576470588237,baby,2,9.0,16,SP,14,393.68400000000014,5.975548557042582
dc4a0fc896dc34b0d5bfec8438291c80,338.5,13.32,97.15608527131806,bed_bath_table,4,14.0,167,SP,14,1319.2773684210558,7.18483941751009
e82de6494d91d3c4c54450f59b227a94,42.9,38.0,39.63333333333333,watches_gifts,2,1.0,2,SP,14,23.78,3.1688448912626357
ea67327e24487bdfac5fbfa37ea124df,810.0,89.0,183.82882352941172,bed_bath_table,1,5.0,24,SP,14,781.2724999999998,6.660924000635899
f7ccf836d21b2fb1de37564105216cc1,43.0,22.0,37.66756756756757,bed_bath_table,2,9.0,23,SP,14,309.71111111111117,5.73563996334919
00720abe85ba0859807595bbf045a33b,132.0,13.5,38.75000000000001,housewares,1,4.0,9,SP,07,143.92857142857144,4.969317144765525
00ab3eff1b5192e5f1a63bcecfee11c8,98.0,98.0,98.0,health_beauty,1,1.0,1,SP,04,98.0,4.584967478670572
00d8b143d12632bad99c0ad66ad52825,86.0,86.0,86.0,fashion,1,1.0,1,MG,30,86.0,4.454347296253507
00ee68308b45bc5e2660cd833c3f81cc,450.0,48.0,117.60115606936417,bed_bath_table,2,16.0,23,SP,03,1849.5454545454545,7.52269518763742
00fc707aaaad2d31347cf883cd2dfe10,394.9,45.5,94.34125874125868,computers_accessories,1,29.0,19,PR,87,2698.1599999999985,7.9003253381968825
0b90b6df587eb83608a64ea8b390cf07,1100.0,28.0,135.53148148148153,computers_accessories,1,22.0,46,PR,87,2927.480000000001,7.981897263680816
4b5f66b7adcf57f1ecc0d3c07dd6b177,269.99,89.0,167.94157894736838,computers_accessories,1,3.0,10,PR,87,375.3988235294117,5.927988990235435
670c26e0f1bf8d0576271d5cfaec6d2b,116.0,24.5,72.89195402298847,sports_leisure,2,9.0,15,PR,87,634.1599999999996,6.4523012885289
010543a62bd80aa422851e79a3bc7540,708.0,708.0,708.0,computers_accessories,1,2.0,1,SP,01,1416.0,7.255591274253665
8b321bb669392f5163d04c59e235e066,132.0,8.9,17.225628683693447,electronics,11,102.0,104,SP,01,1753.568999999993,7.469408418677728
bd0a1b0aadca9a83d9304f7e8ff5fbd5,63.9,25.9,37.65,telephony,1,4.0,4,SP,01,150.6,5.014627315365793
010da0602d7774602cd1b3f5fb7b709e,169.9,169.9,169.9,furniture,1,5.0,1,SP,09,849.5,6.744647941111987
4200ddf1967c5e41e48db62bc6d4b5ac,17.9,16.9,16.954054054054044,bed_bath_table,1,5.0,24,SP,09,69.69999999999996,4.244200317766477
011b0eaba87386a2ae96a7d32bb531d1,49.99,49.99,49.99,health_beauty,1,2.0,1,SP,17,99.98,4.604970165985424
5dc203c7b84a0e71e878a179de05fb9a,179.0,44.0,84.38,garden_tools,3,2.0,3,SP,17,140.63333333333333,4.946156030462183
d51e0a403fe2e689ece6c73359d96e12,495.0,198.0,299.61538461538464,construction,1,3.0,5,SP,17,649.1666666666666,6.475689489076793
01266d4c46afa519678d16a8b683d325,56.97,9.88,30.083333333333332,construction,1,3.0,3,PR,80,90.25,4.502583597212991
3986c0b54f6b748b75e7bd4e092aa3e5,24.99,24.99,24.99,perfumery,1,1.0,1,PR,80,24.99,3.218475744846861
013900e863eace745d3ec7614cab5b1a,98.5,44.9,62.29615384615384,fashion,3,2.0,19,PR,80,115.69285714285714,4.750938896277092
014c0679dd340a0e338872e7ec85666a,1320.0,110.0,470.53333333333336,furniture,3,1.0,10,MG,35,392.1111111111111,5.97154524633905
014d9a685fd57276679edd00e07089e5,79.99,43.99,60.82333333333333,stationery,2,2.0,3,PR,87,81.09777777777778,4.395655559732115
165fc07beebdcb6190fba8a06db2a449,999.0,59.0,273.1468749999999,computers_accessories,2,5.0,27,PR,87,1344.7230769230764,7.203943380074015
1b61fb1f0f2185d89e9a126c498e9cc7,49.7,49.7,49.7,home_decor,1,1.0,1,PR,87,49.7,3.906004933102583
2a7c6c0b0d5efde2bf75ec1e1cec2d41,59.8,39.9,49.199999999999996,home_decor,1,3.0,3,PR,87,147.6,4.994505912166372
3361277dc30b7cccdb0c286b24219756,299.0,9.99,92.9773809523809,pet_shop,3,3.0,18,PR,87,205.52894736842092,5.325586887122685
9140ef75cc8211c4035935e80e567204,49.9,49.9,49.9,pet_shop,1,1.0,1,PR,87,49.9,3.910021002757473
01bcc9d254a0143f0ce9791b960b2a47,165.9,117.79,138.29181818181817,health_beauty,1,2.0,3,GO,76,253.535,5.535501880562002
2d42ebcda99fd55f6f4bc2f1ca035d50,89.0,35.0,83.77272727272727,appliances,2,6.0,3,GO,76,460.75,6.132855596549932
01c97ebb5cdac52891c0ed1c37ba0012,119.0,29.4,48.12499999999998,computers_accessories,1,1.0,3,SP,15,36.093749999999986,3.5861197201561668
01cf7e3d21494c41fb86034f2e714fa1,629.9,59.9,138.24769230769218,other,7,4.0,19,PR,85,528.5941176470583,6.270220873933957
40ec8ab6cdafbcc4f544da38c67da39a,58.9,58.9,58.9,housewares,1,2.0,1,PR,85,117.8,4.768988271217486
01ed254b9ff8407dfb9d99ba1e17d923,349.0,99.99,293.198,watches_gifts,1,2.0,2,SP,08,366.4975,5.90399170002104
596849622429351f47b32e6cae1055ff,259.0,12.9,78.90714285714286,telephony,4,5.0,12,SP,08,368.23333333333335,5.90871679521012
a7c88262832dfc683781d6a421edefae,409.0,215.0,304.0,perfumery,1,1.0,5,SP,08,126.66666666666667,4.841558964052322
bc07d855eac23aab5ac8a120f21d16b2,173.25,31.0,98.70076923076924,health_beauty,4,3.0,9,SP,08,213.8516666666667,5.365282628267362
ff1fb4c404b2efe68b03350a8dc24122,395.0,40.0,138.18367346938774,toys,6,7.0,21,SP,08,846.375,6.740962523805809
01fd077212124329bac32490e8ef80d9,69.0,12.0,30.974358974358974,health_beauty,6,8.0,12,SP,14,241.6,5.48728346606066
28d162ab86bb49d719c32f0ee6186eaa,109.99,109.99,109.99,sports_leisure,1,1.0,1,SP,14,109.99,4.700389452569025
01fdefa7697d26ad920e9e0346d4bd1b,449.0,57.99,113.90404580152648,health_beauty,1,8.0,21,PR,86,877.7311764705864,6.777340369612764
0241d4d5d36f10f80c644447315af0bd,297.0,29.9,126.7530120481932,home_decor,1,23.0,56,PR,80,2869.2272727272825,7.96179802954911
9d681c7e12db302cb261e721040dde65,139.9,29.9,56.1142857142857,sports_leisure,1,5.0,8,PR,80,261.8666666666666,5.567835468372146
0249d282d911d23cb8b869ab49c99f53,110.0,21.5,35.72727272727273,sports_leisure,1,2.0,4,SP,05,56.142857142857146,4.027899462813948
024b564ae893ce8e9bfa02c10a401ece,119.5,77.9,88.3,other,2,2.0,2,SP,03,141.28,4.9507437368556495
02a2272692e13558373c66db98f05e2e,29.99,29.99,29.99,telephony,1,1.0,1,RJ,20,29.99,3.4008639927609177
54065e9aef7e9e9c2dc23b7594db021a,1799.0,69.0,585.2727272727273,cool_stuff,5,1.0,10,RJ,20,495.2307692307692,6.205023854397217
02c988090b766852e088c69d7fb3b551,180.9,9.5,95.21470588235296,other,2,2.0,11,SP,13,115.61785714285716,4.750290417862594
0ed6ce5d87fd9c69eaacaeb778d67235,269.9,14.99,49.80046511627909,electronics,4,4.0,26,SP,13,194.67454545454555,5.271329166566503
02d35243ea2e497335cd0f076b45675d,1899.0,239.0,362.125,home_decor,1,1.0,3,RN,59,362.125,5.891989456089514
02dcd3e8e25bee036e32512bcf175493,139.9,75.0,86.41578947368421,stationery,1,2.0,7,MG,32,164.19,5.1010242938239365
02ecc2a19303f05e59ce133fd923fff7,349.0,119.77,219.34125000000006,garden_tools,3,2.0,17,SP,09,350.9460000000001,5.860632365476486
02f5837340d7eb4f653d676c7256523a,142.5,115.99,129.43499999999997,other,1,3.0,3,PR,80,388.30499999999995,5.96179111329649
253c025bab43881055aeecde5e2d8b77,49.9,44.92,47.41,housewares,1,1.0,1,PR,80,11.8525,2.4725388157941364
612a743d294c27884fb7b80d2b19ba35,2999.9,28.9,1019.2333333333335,home_decor,2,1.0,2,PR,80,160.93157894736842,5.080979299174607
02f623a8eb246f3c5f7c2f96462654e6,459.0,89.0,144.95454545454547,sports_leisure,2,9.0,23,SP,18,1275.6,7.151171935135903
0307f7565ff85b299b6e5ef162b1b1a9,1169.0,16.9,785.3166666666666,cool_stuff,3,1.0,6,SP,15,588.9875,6.378404961015522
5c3460cd3e8a984382ae254e7dd20d9f,148.98,28.99,77.576,baby,1,2.0,5,SP,15,129.29333333333332,4.862083724768236
e4f121bf6ef8b9a1d4d3e65dd0473fab,40.0,30.0,35.0,cool_stuff,2,1.0,2,SP,15,35.0,3.5553480614894135
034b9387752bfa309f350a70cd45ffa3,12.0,12.0,12.0,toys,1,2.0,2,SC,89,19.2,2.954910279033736
a478c7961d6a992065b24e63b366f90b,199.0,27.9,142.38888888888889,construction,2,1.0,5,SC,89,98.57692307692308,4.590837188342589
038b75b729c8a9a04b0d07cba7eabe86,233.5,233.5,233.5,housewares,1,2.0,1,SP,12,467.0,6.1463292576688975
039b29ff3b3473435d0cd59040575de9,16.9,8.9,12.76666666666667,media_entertainment,2,2.0,7,SP,09,22.980000000000004,3.1346242724206097
039e6ad9dae79614493083e241147386,3930.0,1670.0,2585.0,garden_tools,1,2.0,4,SP,03,3231.25,8.080624338256738
03a2a6dcbe45d639c4dc2a0d24769c40,178.44,49.9,119.82333333333332,garden_tools,1,2.0,7,SP,09,179.73499999999999,5.1914835438840266
03bd479e1d9484cdb14104d3023f7321,119.9,119.9,119.90000000000002,auto,1,1.0,3,MG,38,119.90000000000002,4.786658062033469
0417b067eeab773d2f7061a726dc477f,629.99,62.7,143.01384615384615,auto,1,3.0,11,SC,89,309.8633333333333,5.736131340056702
042573af89b6d931f672efaf789d8358,179.99,58.5,137.82666666666668,appliances,2,3.0,3,SP,18,413.48,6.024609145700284
3d4824f20035949c710eaf111f869d39,591.07,3.85,104.104,media_entertainment,7,4.0,8,SP,18,347.0133333333333,5.849363203800392
45d33f715e24d15a6ccf5c17b3a23e3c,409.87,9.89,77.49762711864403,computers_accessories,12,3.0,31,SP,18,198.79826086956513,5.292290546043188
76d336555bb25f3165d2f0d6da719c40,165.0,165.0,165.0,sports_leisure,1,1.0,1,SP,18,165.0,5.10594547390058
81783131d2a97c8d44d406a4be81b5d9,113.1,66.41,84.64888888888888,toys,2,9.0,3,SP,18,761.8399999999999,6.635736559885791
94c49f20a123aeb9360dbf80ff912bf6,113.9,49.95,92.58333333333333,toys,2,3.0,2,SP,18,277.75,5.6267214285197396
04308b1ee57b6625f47df1d56f00eedf,1499.9,105.9,639.6872340425542,health_beauty,1,10.0,20,SC,88,6013.0600000000095,8.701689049369962
0432ead42b6c8a0bdf68154add917fdf,299.9,34.9,87.15113636363623,toys,3,6.0,54,SP,09,451.13529411764637,6.111767281472675
1fbe10c70e30765ed1de86d9f7e98409,68.0,6.15,16.458333333333332,housewares,1,6.0,2,SP,09,98.75,4.592591403781231
044668ccd5316b12a7cf0d54a156e3e9,35.33,33.57,34.449999999999996,food_drink,1,4.0,1,SP,06,137.79999999999998,4.925803358579558
89c127985a8b130cfa45c1d36764017a,640.99,71.9,202.7957142857143,appliances,5,1.0,6,SP,06,177.44625000000002,5.178667746155766
04843805947f0fc584fc1969b6e50fe7,700.0,700.0,700.0,bed_bath_table,1,2.0,1,RS,93,1400.0,7.24422751560335
048c2757535328e0d7dac690ad3c0aae,365.0,98.7,181.66235294117638,fashion,1,3.0,20,SP,14,514.7099999999997,6.243603635263444
34a557286ead8fe75c989e0afcf7d98c,185.0,75.0,103.725,health_beauty,1,1.0,2,SP,14,103.725,4.641743166218932
a435b009cd956ea60748b5cfbddf2e24,156.2,49.99,120.39333333333333,perfumery,2,1.0,2,SP,14,120.39333333333333,4.790764160356088
04aa0a1c5ce6b222003403a3e11c3cc0,749.0,109.0,324.5882352941176,auto,2,2.0,8,SP,13,501.6363636363636,6.217875481978861
04aba03279157f6d4e0fe8ccaf21963c,298.0,98.0,160.99375,health_beauty,1,1.0,12,RJ,28,160.99375,5.081365544355176
04e38a233f726ef161074ab1c9b0399a,199.9,19.9,48.29285714285714,sports_leisure,3,4.0,11,SP,01,169.02499999999998,5.130046632976741
04ee0ec01589969663ba5967c0e0bdc0,289.49,289.49,289.49,arts,1,1.0,1,RS,95,289.49,5.668120754102115
c5ebe6598748b0aeaa61cfb820478b92,116.5,74.5,99.0,auto,1,2.0,3,RS,95,148.5,5.000584958242754
04fdea0c111866e6cf812f1570d6b5bd,200.0,95.0,106.66666666666667,computers_accessories,2,3.0,2,SP,08,240.0,5.480638923341991
8daab2245ebdc277c51098d01c5ad8ef,319.0,55.9,100.286875,construction,3,4.0,4,SP,08,320.918,5.771185638783273
0509040ea3fe50071181bbc359eb7738,143.9,21.8,38.14234693877557,sports_leisure,3,7.0,34,MG,31,233.62187500000036,5.4537038895492955
052577151711aec5c744fe12e66db3e1,687.0,687.0,687.0,appliances,1,2.0,1,SC,89,1374.0,7.2254814727822945
9198786624eaeb375793215cad26cfa6,149.0,49.9,90.83,sports_leisure,3,1.0,6,SC,89,60.55333333333333,4.1035245194059575
054694fa03fe82cec4b7551487331d74,1697.0,177.0,453.77727272727276,appliances,4,2.0,15,SP,15,623.94375,6.436060220075423
5bba18b40e8c973b0f32e748004775b0,739.98,739.98,739.98,home_decor,1,1.0,1,SP,15,739.98,6.606623158805951
056b4ada5bbc2c50cc7842547dda6b51,669.99,109.0,186.8695454545453,watches_gifts,2,8.0,23,RJ,26,1370.3766666666654,7.222840920206071
0570350b23eda5444f8d1d9544932058,69.9,39.9,56.99090909090909,perfumery,2,6.0,3,SP,05,313.45,5.747639857719977
05730013efda596306417c3b09302475,238.0,238.0,238.0,home_decor,2,2.0,4,SC,88,476.0,6.16541785423142
058cb5aeb36d7c0fcae20fc85d5e0a59,148.5,45.0,102.15384615384616,other,1,2.0,8,RJ,21,120.72727272727273,4.793534057238008
058fd0aa2bfdb2274e05e1ae971dabb6,145.0,69.0,119.22923076923077,perfumery,2,6.0,11,SP,09,704.5363636363636,6.557539946239968
05a48cc8859962767935ab9087417fbb,42.9,42.9,42.9,garden_tools,1,1.0,1,SP,05,42.9,3.758871825933971
05a940b4ecae36cadfd8e93bd9c43257,256.9,13.9,95.19999999999999,cool_stuff,3,2.0,9,GO,74,118.99999999999999,4.77912349311153
05aebce0b5c8f0d41b29b686f2d05fd3,40.0,34.99,37.495000000000005,garden_tools,2,1.0,2,SP,03,12.498333333333335,2.525595302085243
05ca864204d09595ae591b93ea9cf93d,179.9,179.9,179.9,media_entertainment,1,1.0,1,SP,06,179.9,5.192401140956488
0873d9f8f36123f8d910f4760e788cfb,1520.88,879.33,1210.9316666666666,telephony,2,2.0,6,SP,06,1816.3975,7.504610422874027
05d2173d43ea568aa0540eba70d2ca76,670.0,8.33,87.26757575757576,auto,3,6.0,48,MG,37,523.6054545454546,6.260738451371581
0aa124728afc1131dff5655f4c6f487b,799.0,799.0,799.0,sports_leisure,1,1.0,1,MG,37,799.0,6.683360945766275
05e107217c7266362fd44b75b2cd4cc4,94.9,12.9,24.172500000000003,stationery,1,4.0,3,SP,05,96.69000000000001,4.5715099844954565
05f51e13da97139648b8125c31e5f51b,789.9,28.9,218.55571428571406,baby,3,7.0,21,MG,31,1529.8899999999985,7.3329511163770436
05feb94f19d094d4b0f9281f0b1d4c99,1688.0,1300.0,1558.8333333333333,garden_tools,2,1.0,2,SP,08,1336.142857142857,7.197542277379237
2c9e548be18521d1c43cde1c582c6de8,149.0,4.5,35.111724137930956,stationery,5,16.0,15,SP,08,555.4036363636352,6.319695122139049
05ff92fedb5be47920fea08e501238b9,598.8,21.5,349.4028571428572,cool_stuff,3,3.0,15,RS,98,957.0600000000002,6.863866085412412
062c325cd6a2b87845fab56b4ec2eeae,95.34,37.88,66.61,stationery,2,1.0,2,SP,08,44.406666666666666,3.793389608316924
062ce95fa2ad4dfaedfc79260130565f,369.9,39.9,125.34999999999992,home_decor,5,8.0,14,RS,95,940.1249999999994,6.846012845146567
06532f10282704ef4c69168b914b77be,2200.0,32.0,1135.611111111111,garden_tools,2,2.0,8,PR,87,1703.4166666666667,7.440391317011977
06579cb253ecd5a3a12a9e6eb6bf8f47,189.9,19.9,65.65555555555555,housewares,3,6.0,11,SP,04,363.6307692307692,5.896138982569928
066a6914e1ebf3ea95a216c73a986b91,575.99,10.99,127.16729729729717,sports_leisure,7,4.0,44,PR,85,409.1469565217387,6.0140743984066525
0691148aee60ca47977c187804f935ae,883.9,19.25,109.34092592592589,sports_leisure,6,6.0,37,PR,86,590.4409999999998,6.380869715319553
33c51922b6e3c16b24a8f28e5833c99d,916.0,47.64,332.8935,perfumery,4,3.0,11,PR,86,739.7633333333334,6.60633031522513
38e679b9e0064cd94c6f035707344dae,223.9,28.13,130.1482142857143,sports_leisure,2,2.0,11,PR,86,214.36176470588236,5.367665077032968
5a425cc503b39b262a847fd6212bf53b,179.9,19.99,90.706,toys,1,4.0,9,PR,86,340.14750000000004,5.829379347065398
0692610d8abe24f287e9fae90ea0bbee,74.0,21.5,43.4975,home_decor,2,2.0,3,SP,02,57.99666666666667,4.060385537630515
2f4b0d3b9634b647d4edee577d7ebb7e,34.9,34.9,34.9,perfumery,1,5.0,1,SP,02,157.04999999999998,5.056564225984656
fa40cc5b934574b62717c68f3d678b6d,159.9,30.5,47.20844117647037,toys,3,17.0,16,SP,02,802.5434999999964,6.687786059142572
06a2c3af7b3aee5d69171b0e14f0ee87,199.99,34.99,89.98014778325167,health_beauty,1,51.0,44,MA,65,4566.492500000022,8.426500683734682
06bb3a2fe5e7b7a845b13e8fb91bd944,148.7,44.8,85.3438888888889,health_beauty,1,2.0,14,MG,31,153.619,5.034475510980282
06df0c10d34e459d9672bc77388742eb,349.0,299.0,302.3333333333333,sports_leisure,1,6.0,1,PR,87,1814.0,7.503289630675082
1588ac4010787100dddef64568f0ae35,199.99,199.99,199.99,computers_accessories,1,3.0,2,PR,87,599.97,6.396879653966105
06e5eefc71ec47ae763c5c6f8db7064f,499.99,112.01,233.56378947368427,computers_accessories,6,6.0,35,RS,91,1305.2094117647061,7.174118775668271
07017df32dc5f2f1d2801e579548d620,149.0,67.9,81.41666666666667,telephony,1,1.0,2,PB,58,28.735294117647058,3.358126127426621
070d165398b553f3b4b851c216b8a358,269.99,29.99,87.00410256410247,pet_shop,1,4.0,11,SP,03,282.76333333333304,5.644610269793649
0725b8c0f3f906e58f70cbe76b7c748c,329.99,6.12,57.31274999999997,housewares,5,3.0,15,SP,07,120.65842105263152,4.792963587004829
edc518ba25576a0188a0e8f2c3af186f,733.3,19.98,205.92375,housewares,4,4.0,5,SP,07,823.695,6.7138003157576005
0743a0239d764b9a0f959a57d07e36ab,98.99,48.99,84.24,food_drink,2,4.0,2,SP,03,336.96,5.819964228945611
0747d5bb69f0586cc869d8af4c50f93e,58.9,8.9,23.106666666666666,perfumery,2,2.0,10,RJ,28,38.511111111111106,3.6509467999452863
0761743cbffb25d7148189e9f1a5f03a,39.0,26.4,34.457142857142856,health_beauty,2,3.0,3,SP,14,80.39999999999999,4.387014176184921
2d2c62bef4c8ba0dd74e0e228e808539,450.0,95.0,234.3125,appliances,3,2.0,9,SP,14,374.9,5.926659323741866
670a9dda115b5a88b18cfadee8de2332,99.9,49.9,83.53636363636362,fashion,3,1.0,10,SP,14,76.57499999999999,4.338270652718839
ac51cac5e20d69ff485a54746488ef48,223.0,223.0,223.0,food_drink,1,1.0,1,SP,14,223.0,5.407171771460119
077c5fae4bea9500e3737b16f71b9d3a,28.8,5.4,17.8,housewares,1,1.0,3,SP,18,10.68,2.3683728335320486
455f46ef09a9e45667e2981df84b5cc2,29.9,29.9,29.9,electronics,1,2.0,1,SP,18,59.8,4.091005660956586
0791d9fc1e30678ecf03d3e55fa108d3,82.0,72.0,76.54545454545455,housewares,1,4.0,5,MG,30,280.6666666666667,5.637167725574217
079d295dcbf06ee8bb1b65ba964eb2b6,51.8,28.0,34.93,construction,1,5.0,3,SP,02,174.65,5.162783971252841
1f1bb1f0859883505541bdd6606193e5,1699.99,79.99,531.4942857142856,fashion,2,2.0,23,SP,02,875.4023529411763,6.774683612600083
07a9bc7f61396b658ddf3ac534efe44c,119.9,119.9,119.9,toys,1,2.0,1,SP,02,239.8,5.479805242593414
07bf9669d84d1f11be443a9dd938f698,144.0,48.0,74.0,furniture,2,2.0,11,SP,04,111.0,4.709530201312334
07d75e33f2750d97d467fb57e4dfdd8a,699.9,22.5,361.2,appliances,2,1.0,2,SP,02,240.79999999999998,5.483966713434666
080102cd0a76b09e0dcf55fcacc60e05,139.0,5.18,43.9752307692307,computers_accessories,5,10.0,43,MG,31,408.3414285714279,6.012103659187088
