zip_code_prefix,state,lat,lng,zip_code_prefix_1_digits,zip_code_prefix_2_digits,zip_code_prefix_3_digits,zip_code_prefix_4_digits,x,y
72755,DF,-15.645184770034566,-48.17963744688566,7,72,727,7275,-5363332.707191846,-1763669.3511884408
72800,GO,-16.255154175969338,-47.95457185439946,7,72,728,7280,-5338278.520041197,-1834290.0294350237
72801,GO,-16.262499271866016,-47.9564599598078,7,72,728,7280,-5338488.7029738175,-1835141.7446437737
72803,GO,-16.23209387646182,-47.945781724064815,7,72,728,7280,-5337300.007208338,-1831616.2333175396
72804,GO,-16.249067667912055,-47.92371650751664,7,72,728,7280,-5334843.718537951,-1833584.2804039896
72805,GO,-16.26323818101766,-47.938021018134556,7,72,728,7280,-5336436.089375985,-1835227.4280876198
72806,GO,-16.264264167195243,-47.92421267877974,7,72,728,7280,-5334898.952070306,-1835346.4013386965
72810,GO,-16.250396236749925,-47.95689089071632,7,72,728,7281,-5338536.673983121,-1833738.3301173185
72811,GO,-16.24876194495351,-47.963045976228784,7,72,728,7281,-5339221.854968158,-1833548.8314780425
72812,GO,-16.246671069316136,-47.9513892664929,7,72,728,7281,-5337924.235976035,-1833306.3935393998
72813,GO,-16.239441453495058,-47.94825243067425,7,72,728,7281,-5337575.04501,-1832468.1363103068
72814,GO,-16.250110453817875,-47.93816469829204,7,72,728,7281,-5336452.083777954,-1833705.193034563
72815,GO,-16.236921549471568,-47.93272937500579,7,72,728,7281,-5335847.026357431,-1832175.9665097701
72820,GO,-16.251847058035978,-47.908350839127294,7,72,728,7282,-5333133.220157151,-1833906.5563897858
72822,GO,-16.255927181886598,-47.92834256649106,7,72,728,7282,-5335358.689067364,-1834379.6633749928
72823,GO,-16.245275257905682,-47.89877725504883,7,72,728,7282,-5332067.4936524695,-1833144.5500349319
72830,GO,-16.243444704219623,-47.917762372480794,7,72,728,7283,-5334180.907257647,-1832932.3001629715
72831,GO,-16.241505378050952,-47.90458255352709,7,72,728,7283,-5332713.7365229735,-1832707.440444958
72834,GO,-16.21737988268159,-47.919176011251245,7,72,728,7283,-5334338.272805739,-1829910.3385946054
72836,GO,-16.210019476749267,-47.92963401356897,7,72,728,7283,-5335502.452298463,-1829057.0438178733
72850,GO,-16.141662688886903,-47.95649387499073,7,72,728,7285,-5338492.478394711,-1821133.9343767674
72851,GO,-16.132046301075764,-47.951833972186364,7,72,728,7285,-5337973.740387383,-1820019.5363420849
72853,GO,-16.232122883305728,-47.93353984142569,7,72,728,7285,-5335937.2470666,-1831619.5964068251
72855,GO,-16.17763874237696,-47.92702866351209,7,72,728,7285,-5335212.426056793,-1825303.510699404
72858,GO,-16.1401119089666,-47.98887717176466,7,72,728,7285,-5342097.370501793,-1820954.2181125844
72860,GO,-16.056320706382433,-48.03491456060776,7,72,728,7286,-5347222.229185259,-1811245.9400704668
72862,GO,-16.06920351949316,-48.050541684967584,7,72,728,7286,-5348961.832711557,-1812738.3116737248
72865,GO,-16.091274999999968,-48.03174499999997,7,72,728,7286,-5346869.3953123605,-1815295.3421443538
72870,GO,-16.06933606785079,-47.99690289020498,7,72,728,7287,-5342990.789391819,-1812753.6668506886
72871,GO,-16.058833688303896,-48.00253380435611,7,72,728,7287,-5343617.619887824,-1811537.0414873692
72872,GO,-16.08770535246487,-47.988034127558024,7,72,728,7287,-5342003.523249994,-1814881.7712280955
72873,GO,-16.07600211683982,-47.972253116367575,7,72,728,7287,-5340246.78912007,-1813525.914151764
72874,GO,-16.110209623086437,-47.980359555813294,7,72,728,7287,-5341149.193831314,-1817489.1870926956
72875,GO,-16.074361480514707,-47.989305912929964,7,72,728,7287,-5342145.097749996,-1813335.847594252
72876,GO,-16.07746468934458,-47.97760870044381,7,72,728,7287,-5340842.970012337,-1813695.3534639867
72878,GO,-16.058601680934853,-47.97930415145136,7,72,728,7287,-5341031.706755162,-1811510.1658221511
72879,GO,-16.060499378999964,-47.96439999999996,7,72,728,7287,-5339372.584204887,-1811729.9955262898
72880,GO,-16.09487203149937,-47.91548368987648,7,72,728,7288,-5333927.245470455,-1815712.0932205543
72883,GO,-16.111509999999953,-47.92056217999993,7,72,728,7288,-5334492.580404997,-1817639.8619044994
72885,GO,-16.107461728840136,-47.951775221532145,7,72,728,7288,-5337967.200294471,-1817170.791541719
72887,GO,-16.08274499999993,-47.93224123899995,7,72,728,7288,-5335792.687305823,-1814307.0888667575
72899,GO,-21.46782908813674,-56.171869203037616,7,72,728,7289,-6253023.876588514,-2447750.4350595376
72900,GO,-15.995048231592035,-48.26919745886793,7,72,729,7290,-5373302.482121153,-1804149.3308332113
72901,GO,-15.934317230336294,-48.27699293416035,7,72,729,7290,-5374170.270461196,-1797117.5817301634
72902,GO,-16.106475065443238,-48.4794833641835,7,72,729,7290,-5396711.402021885,-1817056.4689910375
72906,GO,-15.951100288368895,-48.26464683533066,7,72,729,7290,-5372795.9090261925,-1799060.5977665284
72907,GO,-15.956927965601098,-48.26970729779953,7,72,729,7290,-5373359.237131405,-1799735.3203800665
72910,GO,-15.728157848258732,-48.27733017756258,7,72,729,7291,-5374207.8122250065,-1773263.1989664447
72911,GO,-15.740320384456693,-48.24427883289689,7,72,729,7291,-5370528.553366789,-1774669.8330717373
72912,GO,-15.71684704171403,-48.2692836494524,7,72,729,7291,-5373312.076813127,-1771955.145434258
72914,GO,-15.724556332548568,-48.27713946249921,7,72,729,7291,-5374186.5819212645,-1772846.688918915
72915,DF,-12.408759613951993,-46.42828729216785,7,72,729,7291,-5168373.29976794,-1392263.5852431254
72915,GO,-15.722595847348401,-48.267988487291895,7,72,729,7291,-5373167.900020925,-1772619.9647587724
72916,GO,-15.709671805093233,-48.27256088814878,7,72,729,7291,-5373676.897356017,-1771125.393155728
72917,GO,-15.693992316278171,-48.266542467417196,7,72,729,7291,-5373006.9298247965,-1769312.3014652731
72920,GO,-15.720627959496907,-48.28619342858037,7,72,729,7292,-5375194.464815079,-1772392.38670078
72921,GO,-15.724759999999948,-48.32085981499995,7,72,729,7292,-5379053.5092989495,-1772870.2425664414
72922,GO,-15.72845172683939,-48.3173152727868,7,72,729,7292,-5378658.932664687,-1773297.1859217058
72925,GO,-15.74138115438364,-48.29804302156555,7,72,729,7292,-5376513.555472298,-1774792.5183119343
72926,GO,-15.745836882483816,-48.30806896424436,7,72,729,7292,-5377629.638306025,-1775307.8604955636
72927,GO,-15.776850802007587,-48.29255866527875,7,72,729,7292,-5375903.039723122,-1778895.1926688403
72930,GO,-16.08407742651032,-48.50677276463413,7,72,729,7293,-5399749.244184103,-1814461.4559260423
72940,GO,-16.193742416316265,-48.70952130337259,7,72,729,7294,-5422319.108275548,-1827170.1508849775
72960,GO,-15.925016419272495,-48.80934800591796,7,72,729,7296,-5433431.76597047,-1796040.8738730673
72975,GO,-15.763160003628363,-48.74471250222526,7,72,729,7297,-5426236.574612233,-1777311.5315936343
72980,GO,-15.861728144235814,-48.96885160833104,7,72,729,7298,-5451187.625770788,-1788715.6328710555
73005,DF,-15.645092735698793,-47.79841429471472,7,73,730,7300,-5320895.140013571,-1763658.7117875821
73006,DF,-15.646588340146687,-47.79945936803707,7,73,730,7300,-5321011.477043658,-1763831.6080191876
73010,DF,-15.650453161860279,-47.79202152308244,7,73,730,7301,-5320183.499930709,-1764278.3985234434
73011,DF,-15.649674749999997,-47.7898605,7,73,730,7301,-5319942.935941579,-1764188.4099864874
73015,DF,-15.657509558105156,-47.796657677974366,7,73,730,7301,-5320699.594332516,-1765094.1709590675
73020,DF,-15.657448058889154,-47.80951038588269,7,73,730,7302,-5322130.351232186,-1765087.0610658969
73025,DF,-15.652489685381559,-47.801063027870434,7,73,730,7302,-5321189.995639713,-1764513.8330572164
73030,DF,-15.650778165759368,-47.80831029994171,7,73,730,7303,-5321996.7582763275,-1764315.9707981849
73035,DF,-15.64149901565272,-47.80596996897893,7,73,730,7303,-5321736.233825263,-1763243.2724469854
73036,DF,-15.644224499999998,-47.80553624999999,7,73,730,7303,-5321687.95244938,-1763558.3417910575
73040,DF,-15.644593447880197,-47.78652725300456,7,73,730,7304,-5319571.880583358,-1763600.9929424904
73041,DF,-15.646059000000005,-47.78604899999999,7,73,730,7304,-5319518.641702419,-1763770.4146114886
73045,DF,-15.643309319935716,-47.77800637146976,7,73,730,7304,-5318623.340389794,-1763452.5453815556
73050,DF,-15.647895924262103,-47.77783595391179,7,73,730,7305,-5318604.369594019,-1763982.7695882348
73060,DF,-15.640895381740807,-47.81604202656759,7,73,730,7306,-5322857.450147273,-1763173.492191669
73062,DF,-15.646595997075122,-47.82378905088259,7,73,730,7306,-5323719.844949182,-1763832.4931856752
73063,DF,-15.644656735151806,-47.817386279441074,7,73,730,7306,-5323007.091692647,-1763608.3090920108
73070,DF,-15.633456703399977,-47.84687387774329,7,73,730,7307,-5326289.636120366,-1762313.5957115998
73080,DF,-15.633883334253095,-47.81584492541541,7,73,730,7308,-5322835.508947378,-1762362.9125484193
73083,DF,-15.793451951210244,-47.845852196272354,7,73,730,7308,-5326175.903059268,-1780815.6473308103
73092,DF,-15.666351618048655,-47.82437983473188,7,73,730,7309,-5323785.610706454,-1766116.4192908758
73100,DF,-15.754988422809209,-47.83164581981066,7,73,731,7310,-5324594.456465536,-1776366.3480396995
73105,DF,-15.662754687399914,-47.86039218894382,7,73,731,7310,-5327794.487639594,-1765700.5655682185
73150,DF,-15.791400649460426,-47.84936509587982,7,73,731,7315,-5326566.9572547795,-1780578.3400587365
73250,DF,-15.57796552252159,-48.00730195946881,7,73,732,7325,-5344148.408486993,-1755899.9097539906
73251,DF,-15.67044853931117,-47.81596285510467,7,73,732,7325,-5322848.636820336,-1766590.0875949706
73252,DF,-15.688610298832678,-47.82493559065584,7,73,732,7325,-5323847.477172915,-1768689.9860830053
73270,DF,-15.792495491113193,-47.85048746218763,7,73,732,7327,-5326691.898500648,-1780704.9978128455
73320,DF,-15.653689265668644,-47.68391334992834,7,73,733,7332,-5308148.9531446025,-1764652.512948399
73330,DF,-15.63051101758263,-47.66870804850342,7,73,733,7333,-5306456.306732622,-1761973.0889023975
73340,DF,-15.606237036866712,-47.65110500843901,7,73,733,7334,-5304496.745276239,-1759167.3223628125
73350,DF,-15.616808054352166,-47.64705344526199,7,73,733,7335,-5304045.727326456,-1760389.158041055
73355,DF,-15.613376458566085,-47.636348152092744,7,73,733,7335,-5302854.019542063,-1759992.5151288176
73356,DF,-15.619920971297836,-47.64015628616046,7,73,733,7335,-5303277.939087354,-1760748.9720257977
73357,DF,-15.618217347908915,-47.63893690251475,7,73,733,7335,-5303142.197920832,-1760552.0539459947
73358,DF,-15.61942576072054,-47.63805353112509,7,73,733,7335,-5303043.861467553,-1760691.731555808
73360,DF,-15.624928614511372,-47.64717420955246,7,73,733,7336,-5304059.170745777,-1761327.8039672626
73365,DF,-15.749689954498127,-47.92724649446006,7,73,733,7336,-5335236.674887,-1775753.50957799
73366,DF,-15.748649225633415,-47.9250662008776,7,73,733,7336,-5334993.965715621,-1775633.1372953712
73367,DF,-15.746776995816395,-47.92296798782362,7,73,733,7336,-5334760.393706875,-1775416.5939008463
73368,DF,-15.74972997671513,-47.92717447282,7,73,733,7336,-5335228.657474702,-1775758.1386207647
73370,DF,-15.65088368524391,-47.6445113256762,7,73,733,7337,-5303762.739868631,-1764328.1694556428
73375,DF,-15.792337160069984,-47.85181154665325,7,73,733,7337,-5326839.294909129,-1780686.68109952
73380,DF,-15.612036870772972,-47.678133718818984,7,73,733,7338,-5307505.567552536,-1759837.6799285517
73403,DF,-15.79291375965141,-47.855619952824675,7,73,734,7340,-5327263.244744866,-1780753.3857704792
73700,GO,-15.173405629090755,-48.283736974882885,7,73,737,7370,-5374921.013640318,-1709192.6551572934
73730,GO,-15.058480568297375,-48.16143213393636,7,73,737,7373,-5361306.101024599,-1695940.738537531
73740,GO,-14.152288777671899,-48.07454166273169,7,73,737,7374,-5351633.498015307,-1591694.053685743
73750,GO,-15.457371257831745,-47.603748843021634,7,73,737,7375,-5299225.081056055,-1741967.5524491128
73751,GO,-15.435886132786075,-47.60527799702918,7,73,737,7375,-5299395.305701518,-1739486.210628377
73752,GO,-15.45375063696746,-47.59978772286097,7,73,737,7375,-5298784.131176799,-1741549.3847621204
73753,GO,-15.45657509599985,-47.610193491249696,7,73,737,7375,-5299942.4960151445,-1741875.59821443
73754,GO,-15.49434999999994,-47.63636545999998,7,73,737,7375,-5302855.946249483,-1746238.872716988
73755,GO,-15.482401380999931,-47.58963499999993,7,73,737,7375,-5297653.935237742,-1744858.6347068993
73760,GO,-14.706666711511852,-47.52309920926434,7,73,737,7376,-5290247.2048935285,-1655417.5477328254
73770,GO,-14.13931733537908,-47.51689810696473,7,73,737,7377,-5289556.90134318,-1590204.9243986518
73780,GO,-14.9744953762272,-47.784387063729895,7,73,737,7378,-5319333.635803101,-1686260.998277405
73790,GO,-13.794652877169758,-47.45838362864476,7,73,737,7379,-5283043.099412566,-1550668.079199898
73795,GO,-13.764676069232094,-47.26343592050128,7,73,737,7379,-5261341.619810717,-1547232.1873444763
73801,GO,-15.54095046484551,-47.33733368967049,7,73,738,7380,-5269567.881845393,-1751622.6623497312
73802,GO,-15.55561434345654,-47.3393825376069,7,73,738,7380,-5269795.958554388,-1753317.0438953177
73803,GO,-15.547841465449038,-47.34087820148101,7,73,738,7380,-5269962.455095251,-1752418.8885192613
73804,GO,-15.561773823952036,-47.34429194120347,7,73,738,7380,-5270342.470862856,-1754028.7954174718
73805,GO,-15.536658611750862,-47.343676587253455,7,73,738,7380,-5270273.969974482,-1751126.7702143705
73807,GO,-15.538143205497628,-47.32703682850835,7,73,738,7380,-5268421.640504054,-1751298.302960778
73808,GO,-15.53783951661986,-47.30350890288578,7,73,738,7380,-5265802.523804328,-1751263.2140776222
73809,GO,-15.540659235686203,-47.326734140008945,7,73,738,7380,-5268387.945374432,-1751589.0126304862
73813,GO,-15.550183236860988,-47.32949631600096,7,73,738,7381,-5268695.429399345,-1752689.4764327712
73814,GO,-15.553925310020396,-47.29893972916389,7,73,738,7381,-5265293.885712261,-1753121.8733452365
73820,GO,-13.741770516069943,-46.88151285654093,7,73,738,7382,-5218826.138808445,-1544607.0877856372
73825,GO,-15.034886628710355,-47.062536987680325,7,73,738,7382,-5238977.652908177,-1693221.0268386977
73830,GO,-13.262896953566258,-46.883887102179926,7,73,738,7383,-5219090.4386239955,-1489783.6564948692
73840,GO,-13.03716354927162,-46.769693978198795,7,73,738,7384,-5206378.5182103235,-1463978.4383070688
73850,GO,-16.769915526637483,-47.6107232623567,7,73,738,7385,-5300001.469865013,-1894058.212166048
73860,GO,-13.406063672042775,-46.31463916589054,7,73,738,7386,-5155722.04822114,-1506162.4761267712
73865,GO,-13.286608875471483,-46.41396413522938,7,73,738,7386,-5166778.853230997,-1492495.721563909
73870,GO,-15.80524926175744,-46.93058467081313,7,73,738,7387,-5224288.7881855285,-1782180.4798350078
73890,GO,-14.48904355965254,-46.989502830620346,7,73,738,7389,-5230847.527733744,-1630383.7054182817
73900,GO,-14.086973323425669,-46.36157033599773,7,73,739,7390,-5160946.402179805,-1584196.6626251554
73910,GO,-13.912892337043765,-46.45467364342091,7,73,739,7391,-5171310.614953322,-1564224.8035804117
73920,GO,-14.100739692965762,-46.634243522419354,7,73,739,7392,-5191300.242445239,-1585776.6896426848
73930,GO,-14.46779733116387,-46.48263776742312,7,73,739,7393,-5174423.566997728,-1627941.010656807
73950,GO,-14.48533914978525,-46.50622379776433,7,73,739,7395,-5177049.151885146,-1629957.7898105353
73970,GO,-14.494591086288205,-46.11153305218248,7,73,739,7397,-5133112.379066158,-1631021.5472237607
73975,GO,-14.455764796962805,-46.43602351126784,7,73,739,7397,-5169234.491738816,-1626557.7248896663
73980,GO,-14.558825045092368,-46.175249736965654,7,73,739,7398,-5140205.287971256,-1638408.1839370916
73990,GO,-14.803550900154235,-46.254998167280206,7,73,739,7399,-5149082.842625435,-1666570.4338648794
74001,GO,-16.68033978701758,-49.25444399787117,7,74,740,7400,-5482979.625148829,-1883646.2202739657
74003,GO,-16.680719112877355,-49.25691148073302,7,74,740,7400,-5483254.304084551,-1883690.3015725135
74005,GO,-16.65129560362258,-49.264271912685594,7,74,740,7400,-5484073.66362153,-1880271.2674553392
74010,GO,-16.665330802861842,-49.260596102998285,7,74,740,7401,-5483664.474358886,-1881902.1027002924
74013,GO,-16.673742556854542,-49.25988647102137,7,74,740,7401,-5483585.4784885645,-1882879.5729167347
74015,GO,-16.67849600190322,-49.25930704288481,7,74,740,7401,-5483520.976843452,-1883431.9560271841
74020,GO,-16.672278274900012,-49.25882172705031,7,74,740,7402,-5483466.951731882,-1882709.41601654
74023,GO,-16.673518642486993,-49.25667111222452,7,74,740,7402,-5483227.546384581,-1882853.552860904
74025,GO,-16.673785649472332,-49.26158732485357,7,74,740,7402,-5483774.816671079,-1882884.5805145765
74030,GO,-16.676626307037036,-49.25349146468984,7,74,740,7403,-5482873.589640119,-1883214.6829460764
74040,GO,-16.674044370032306,-49.25571299476866,7,74,740,7404,-5483120.889237275,-1882914.6452821805
74043,GO,-16.675216754850805,-49.259844229933485,7,74,740,7404,-5483580.776232171,-1883050.8834264087
74045,GO,-16.666668525909763,-49.264231686953906,7,74,740,7404,-5484069.185713562,-1882057.5471259556
74050,GO,-16.66767826655232,-49.2605429974034,7,74,740,7405,-5483658.562671105,-1882174.8804686926
74053,GO,-16.667647624825875,-49.2602848147495,7,74,740,7405,-5483629.821909541,-1882171.319846058
74055,GO,-16.66674998628716,-49.25719348542554,7,74,740,7405,-5483285.696703323,-1882067.0129182576
74063,GO,-16.660541603780384,-49.26213910475998,7,74,740,7406,-5483836.24052929,-1881345.6030666782
74070,GO,-16.66956866243249,-49.268831397978886,7,74,740,7407,-5484581.223202659,-1882394.5489054287
74075,GO,-16.67283325370853,-49.268872765855875,7,74,740,7407,-5484585.82825366,-1882773.9071816544
74080,GO,-16.687175140273464,-49.25652819246045,7,74,740,7408,-5483211.636629222,-1884440.5672113828
74083,GO,-16.684216006516777,-49.25149268540781,7,74,740,7408,-5482651.086548235,-1884096.6782301783
74085,GO,-16.696096201390603,-49.25241686594278,7,74,740,7408,-5482753.965854789,-1885477.3402095288
74093,GO,-16.694820391807504,-49.25616510947947,7,74,740,7409,-5483171.218416663,-1885329.0673333593
74110,GO,-16.680677711076534,-49.26949682221062,7,74,741,7411,-5484655.297889297,-1883685.4902824105
74115,GO,-16.685354799745486,-49.264542877252936,7,74,741,7411,-5484103.827259189,-1884229.019858076
74120,GO,-16.68890532273306,-49.267127845053665,7,74,741,7412,-5484391.584558483,-1884641.638886737
74125,GO,-16.67782559079975,-49.274636824947194,7,74,741,7412,-5485227.480376609,-1883354.0487999632
74130,GO,-16.686665574876255,-49.27229649367005,7,74,741,7413,-5484966.955890549,-1884381.348851369
74140,GO,-16.689512263873443,-49.27214452742007,7,74,741,7414,-5484950.039084984,-1884712.174463755
74150,GO,-16.696727724111284,-49.26744894449621,7,74,741,7415,-5484427.329184921,-1885550.7352983179
74160,GO,-16.69644687494389,-49.26452440440846,7,74,741,7416,-5484101.770871549,-1885518.0951923912
74170,GO,-16.69644784230109,-49.262090671819784,7,74,741,7417,-5483830.84899905,-1885518.2076179283
74175,GO,-16.704173667722472,-49.26194525064858,7,74,741,7417,-5483814.660788322,-1886416.1154836507
74180,GO,-16.698300553288423,-49.25584062722183,7,74,741,7418,-5483135.097216971,-1885733.5293600792
74210,GO,-16.69550896266711,-49.2771091317639,7,74,742,7421,-5485502.696312529,-1885409.0919908206
74215,GO,-16.697612100696876,-49.27577399197887,7,74,742,7421,-5485354.069231522,-1885653.5172782177
74223,GO,-16.710022071030732,-49.26658700280382,7,74,742,7422,-5484331.378274632,-1887095.850491601
74230,GO,-16.715024062717163,-49.26786147885154,7,74,742,7423,-5484473.252299292,-1887677.2272071391
74250,GO,-16.717414025324715,-49.288126475725676,7,74,742,7425,-5486729.141432248,-1887955.0156588037
74255,GO,-16.709891294544278,-49.289235259330816,7,74,742,7425,-5486852.570658572,-1887080.6506699163
74265,GO,-16.697188538122592,-49.289033478030866,7,74,742,7426,-5486830.10846701,-1885604.2909042735
74270,GO,-16.70134827103603,-49.2835154657322,7,74,742,7427,-5486215.846147732,-1886087.7391199137
74275,GO,-16.714468385196874,-49.281094517546244,7,74,742,7427,-5485946.347428434,-1887612.640587297
74280,GO,-16.716107833139546,-49.272634042213475,7,74,742,7428,-5485004.531622521,-1887803.1948168557
74290,GO,-16.708974172020834,-49.27664431838495,7,74,742,7429,-5485450.953523871,-1886974.0561212387
74303,GO,-16.70093630270013,-49.30608420410633,7,74,743,7430,-5488728.186611386,-1886039.859288385
74305,GO,-16.69394476413473,-49.2969943378018,7,74,743,7430,-5487716.307322987,-1885227.3036343358
74310,GO,-16.698891264432238,-49.29457247836523,7,74,743,7431,-5487446.707163735,-1885802.182143505
74313,GO,-16.708498496421512,-49.303392637784626,7,74,743,7431,-5488428.562819018,-1886918.7698977203
74315,GO,-16.704003149780927,-49.28060059398651,7,74,743,7431,-5485891.364109274,-1886396.2972219738
74320,GO,-16.694071648984547,-49.311341734714105,7,74,743,7432,-5489313.452241474,-1885242.0499092261
74323,GO,-16.690437557318464,-49.32701527508712,7,74,743,7432,-5491058.222774725,-1884819.707738997
74325,GO,-16.70983864310589,-49.31122460336269,7,74,743,7432,-5489300.413239079,-1887074.5311287642
74330,GO,-16.711963839236134,-49.311540005915134,7,74,743,7433,-5489335.523690611,-1887321.5385455838
74333,GO,-16.711462089537843,-49.30572785049906,7,74,743,7433,-5488688.517509283,-1887263.2209050406
74335,GO,-16.720089026903945,-49.30017069843905,7,74,743,7433,-5488069.8981717015,-1888265.938687205
74339,GO,-16.713452012508288,-49.316267379259145,7,74,743,7433,-5489861.772484056,-1887494.5076709238
74340,GO,-16.720564633183724,-49.31057114298073,7,74,743,7434,-5489227.670362105,-1888321.2202119993
74343,GO,-16.73588063754188,-49.302333067347355,7,74,743,7434,-5488310.611977481,-1890101.5313099911
74345,GO,-16.745024704102914,-49.29814517761902,7,74,743,7434,-5487844.418225424,-1891164.4931361328
74350,GO,-16.741047315212864,-49.31648352546882,7,74,743,7435,-5489885.833770053,-1890702.1310276927
74351,GO,-16.678633808573075,-49.28310419432188,7,74,743,7435,-5486170.063623757,-1883447.9703177728
74353,GO,-16.741938639288954,-49.32846849383952,7,74,743,7435,-5491219.9943462545,-1890805.7445167797
74354,GO,-16.77516738890157,-49.35621423009289,7,74,743,7435,-5494308.635577664,-1894668.8234847316
74355,GO,-16.780593311563496,-49.36185968868538,7,74,743,7435,-5494937.085153474,-1895299.6897735393
74356,GO,-16.78812596479457,-49.371245396850405,7,74,743,7435,-5495981.897407139,-1896175.53326489
74357,GO,-16.751216977045015,-49.33790268002674,7,74,743,7435,-5492270.203148664,-1891884.3495307358
74360,GO,-16.730185916955403,-49.31945412542768,7,74,743,7436,-5490216.519444825,-1889439.5681847606
74363,GO,-16.71499337218427,-49.32007032692741,7,74,743,7436,-5490285.114682001,-1887673.66002935
74365,GO,-16.72033829816323,-49.31624941640817,7,74,743,7436,-5489859.772868632,-1888294.912415499
74366,GO,-16.71446500803076,-49.327121070586244,7,74,743,7436,-5491069.9998758165,-1887612.2480585058
74367,GO,-16.70863490451952,-49.32870350804869,7,74,743,7436,-5491246.156008348,-1886934.6241519733
74369,GO,-16.744027675095726,-49.34524948992452,7,74,743,7436,-5493088.04628544,-1891048.5899509892
74370,GO,-16.72552503744994,-49.340978718497006,7,74,743,7437,-5492612.626184835,-1888897.795062455
74371,GO,-16.732544363422242,-49.34627871363262,7,74,743,7437,-5493202.618944539,-1889713.7152486963
74372,GO,-16.747747986411394,-49.36740016228531,7,74,743,7437,-5495553.847853372,-1891481.073872101
74373,GO,-16.70902514453182,-49.323910301487906,7,74,743,7437,-5490712.578694735,-1886979.98049812
74375,GO,-16.687421743178657,-49.31068635854908,7,74,743,7437,-5489240.496100505,-1884469.2258459518
74390,GO,-16.676013639357656,-49.3228312651885,7,74,743,7439,-5490592.460923337,-1883143.4866600246
74391,GO,-16.70404635957806,-49.35214880879114,7,74,743,7439,-5493856.074948493,-1886401.319231816
74392,GO,-16.709762373308124,-49.36692089691823,7,74,743,7439,-5495500.496276754,-1887065.6664894973
74393,GO,-16.72701652910844,-49.36752981385478,7,74,743,7439,-5495568.280600066,-1889071.162208074
74394,GO,-16.730019005427998,-49.399877903810314,7,74,743,7439,-5499169.253502051,-1889420.1664291222
74395,GO,-16.728630610893408,-49.36612170139276,7,74,743,7439,-5495411.5302378135,-1889258.7804420725
74403,GO,-16.677349954195083,-49.29872333286377,7,74,744,7440,-5487908.77817287,-1883298.7761205363
74405,GO,-16.68017031539357,-49.29534716174483,7,74,744,7440,-5487532.944523078,-1883626.5260761143
74410,GO,-16.685410747040535,-49.29655180319401,7,74,744,7441,-5487667.04459579,-1884235.5216347433
74413,GO,-16.682359806460138,-49.29749771144138,7,74,744,7441,-5487772.342620224,-1883880.9668905342
74415,GO,-16.689185811198072,-49.31369512782823,7,74,744,7441,-5489575.4307645755,-1884674.2357853684
74420,GO,-16.671113100611993,-49.30516877535386,7,74,744,7442,-5488626.281548804,-1882574.0178564177
74423,GO,-16.681334149693445,-49.312826107752684,7,74,744,7442,-5489478.691892276,-1883761.7749279547
74425,GO,-16.678460348048443,-49.3136376590021,7,74,744,7442,-5489569.033364113,-1883427.8127521675
74430,GO,-16.671819265551303,-49.30710583872283,7,74,744,7443,-5488841.914456672,-1882656.0770983822
74433,GO,-16.663213908866727,-49.311576120437344,7,74,744,7443,-5489339.543940834,-1881656.1202436297
74435,GO,-16.66516567429145,-49.30168105114982,7,74,744,7443,-5488238.0298663825,-1881882.9147113797
74440,GO,-16.658019491866618,-49.30181897403451,7,74,744,7444,-5488253.383371675,-1881052.542049261
74445,GO,-16.64397862591199,-49.29777998454008,7,74,744,7444,-5487803.765117835,-1879421.1106572745
74450,GO,-16.65725032536788,-49.323957591651876,7,74,744,7445,-5490717.843011707,-1880963.1682279876
74453,GO,-16.659796248798504,-49.330636936633915,7,74,744,7445,-5491461.38429394,-1881258.9948945222
74455,GO,-16.65224942644202,-49.321532829377134,7,74,744,7445,-5490447.919709989,-1880382.094150307
74460,GO,-16.658608775902827,-49.33363944072908,7,74,744,7446,-5491795.62152092,-1881121.0145490805
74461,GO,-16.65907515111039,-49.35732674787208,7,74,744,7446,-5494432.480490342,-1881175.205673193
74463,GO,-16.648302105450124,-49.33163524812577,7,74,744,7446,-5491572.515820866,-1879923.4501414225
74464,GO,-16.655861880130928,-49.35485039791138,7,74,744,7446,-5494156.81447369,-1880801.8378039533
74465,GO,-16.638794085977707,-49.32572879849124,7,74,744,7446,-5490915.012855155,-1878818.7406232005
74470,GO,-16.630814427193116,-49.35771804873691,7,74,744,7447,-5494476.039903362,-1877891.649235115
74471,GO,-16.650669883245893,-49.34486698257867,7,74,744,7447,-5493045.465762476,-1880198.5639783267
74473,GO,-16.620497783256464,-49.31927701031583,7,74,744,7447,-5490196.803080762,-1876693.0997867475
74474,GO,-16.61303287034048,-49.31566265287883,7,74,744,7447,-5489794.454651331,-1875825.894048957
74475,GO,-16.611183650997436,-49.325677887488496,7,74,744,7447,-5490909.345468254,-1875611.073762615
74476,GO,-16.61032755468738,-49.347444306373646,7,74,744,7447,-5493332.372134942,-1875511.6233865016
74477,GO,-16.58985882611884,-49.35393311770464,7,74,744,7447,-5494054.703308161,-1873133.9588910122
74480,GO,-16.612175313630082,-49.34450462593638,7,74,744,7448,-5493005.12840557,-1875726.2730632678
74481,GO,-16.600710482290847,-49.33298566006294,7,74,744,7448,-5491722.842990074,-1874394.464738565
74483,GO,-16.68590385978021,-49.35006710056194,7,74,744,7448,-5493624.340248438,-1884292.8275957564
